database_identifier	chemical_formula	smiles	inchi	metabolite_identification	chemical_shift	multiplicity	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	AKI_8_24_01_110722	AKI_8_24_03_110722	AKI_8_24_07_110722	AKI_8_24_09_110722	AKI_8_24_10_110722	AKI_8_24_11_110722	AKI_8_24_12_110722	AKI_8_24_13_110722	AKI_8_24_14_110722	AKI_8_24_16_110722	AKI_8_24_19_110722	AKI_8_24_20_110722	AKI_8_24_21_110722	AKI_8_24_22_110722	AKI_8_24_23_110722	AKI_8_24_24_110722	AKI_8_24_26_110722	AKI_8_24_27_110722	AKI_8_24_30_110722	AKI_8_24_31_110722	AKI_8_24_32_110722	AKI_8_24_33_110722	AKI_8_24_34_110722	AKI_8_24_37_110729	AKI_8_24_39_110729	AKI_8_24_40_110729	AKI_8_24_41_110729	AKI_8_24_42_110729	AKI_8_24_43_110729	AKI_8_24_44_110729	AKI_8_24_50_110729_2	AKI_8_24_51_110729	AKI_8_24_52_110729	AKI_8_24_53_110729	AKI_8_24_55_110729	AKI_8_24_56_110729	AKI_8_24_57_110729	AKI_8_24_58_110729	AKI_8_24_59_110729	AKI_8_24_60_110729	AKI_8_24_61_110729	AKI_8_24_63_110729	AKI_8_24_64_110729	AKI_8_24_66_110729	AKI_8_24_67_110729	AKI_8_24_68_110729	AKI_8_24_69_110729	AKI_8_24_72_110729	AKI_8_24_73_110812	AKI_8_24_77_110812	AKI_8_24_78_110812	AKI_8_24_79_110812	AKI_8_24_81_110812	AKI_8_24_84_110812	AKI_8_24_85_110812	AKI_8_24_86_110812	AKI_8_24_87_110812	AKI_8_24_88_110812	AKI_8_24_91_110812	AKI_8_24_93_110812	AKI_8_24_95_110812	AKI_8_24_096_110812_B	AKI_8_24_97_110812	AKI_8_24_100_110812	AKI_8_24_101_110812	AKI_8_24_102_110812	AKI_8_24_104_110812	AKI_8_24_105_110812	AKI_8_24_107_110812	AKI_8_24_108_110812	AKI_8_24_109_110812	AKI_8_24_110_110812	AKI_8_24_02_110722	AKI_8_24_04_110722	AKI_8_24_05_110722	AKI_8_24_06_110722	AKI_8_24_08_110722	AKI_8_24_15_110722	AKI_8_24_17_110722	AKI_8_24_18_110722	AKI_8_24_28_110722	AKI_8_24_29_110722	AKI_8_24_35_110722	AKI_8_24_36_110722	AKI_8_24_38_110729	AKI_8_24_45_110729	AKI_8_24_46_110729	AKI_8_24_48_110729	AKI_8_24_49_110729	AKI_8_24_62_110729	AKI_8_24_65_110729	AKI_8_24_70_110729	AKI_8_24_71_110729	AKI_8_24_74_110812	AKI_8_24_75_110812	AKI_8_24_76_110812	AKI_8_24_80_110812	AKI_8_24_82_110812	AKI_8_24_89_110812	AKI_8_24_90_110812	AKI_8_24_92_110812	AKI_8_24_94_110812_2	AKI_8_24_98_110812	AKI_8_24_99_110812	AKI_8_24_103_110812	AKI_8_24_106_110812
					2.14		NCBITaxon:xon_9606	Homo sapiens										0.033026973	0.049267089	0.041281465	0.064861277	0.049720889	0.035510481	0.025193612	0.045630731	0.045630731	0.04048781	0.081092217	0.057133148	0.033826186	0.057133148	0.105671207	0.033026973	0.033532992	0.03577902	0.050302207	0.078713421	0.047052453	0.038005178	0.051427921	0.103384161	0.070601172	0.041281465	0.051427921	4.78E-4	0.054395824	0.057133148	0.055769613	0.040147859	0.033532992	0.085323411	0.063137229	0.063137229	0.033826186	0.032285823	0.038395697	0.044271371	0.052059954	0.03742778	0.039848397	0.092519997	0.029659261	0.04048781	0.041281465	0.039460581	0.034940532	0.048205175	0.045630731	0.063948646	0.043864677	0.045630731	0.03275585	0.062411446	0.048735526	0.041281465	0.048205175	0.041281465	0.061534752	0.037699171	0.041281465	0.050302207	0.039460581	0.038005178	0.038746411	0.033243652	0.042018641	0.032506388	0.032032548	0.030791898	0.094639805	0.034940532	0.073662583	0.094639805	0.060804866	0.09604241	0.07259107	0.052059954	0.03577902	0.053761876	0.136740173	0.071591883	0.060060129	0.038395697	0.061534752	0.03577902	0.038395697	0.083567653	0.039460581	0.079842676	0.03637488	0.057133148	0.057133148	0.041281465	0.038005178	0.063137229	0.029884173	0.060804866	0.063137229	0.050302207	0.039460581	0.060804866	0.058710262	0.111069928
					2.13		NCBITaxon:xon_9606	Homo sapiens										0.025029296	0.032032548	0.028431851	0.047635716	0.032506388	0.024405529	0.030594946	0.027250824	0.028852974	0.034634699	0.038395697	0.034634699	0.023349293	0.092519997	0.053761876	0.025855278	0.025365984	0.023862897	0.031262332	0.046125398	0.033826186	0.029447792	0.034634699	0.059266181	0.039460581	0.031262332	0.03637488	0.00136002	0.037699171	0.03577902	0.039072039	0.030791898	0.030791898	0.056385173	0.043864677	0.044745506	0.023862897	0.020505392	0.029255357	0.031262332	0.032032548	0.029884173	0.03176595	0.049720889	0.025029296	0.030134023	0.025516597	0.034105254	0.03275585	0.03176595	0.031262332	0.043864677	0.030594946	0.030791898	0.022735785	0.039072039	0.032285823	0.032032548	0.042451808	0.024405529	0.048205175	0.027055351	0.033243652	0.022325036	0.030594946	0.026849357	0.028645424	0.025692519	0.029884173	0.023349293	0.025855278	0.026054747	0.059266181	0.026434395	0.052059954	0.077438662	0.037699171	0.054395824	0.045630731	0.045630731	0.057935697	0.03275585	0.066625942	0.049267089	0.04048781	0.027250824	0.034634699	0.026619205	0.024032187	0.043864677	0.027847413	0.048735526	0.026434395	0.034381317	0.03637488	0.029447792	0.023862897	0.036723504	0.023349293	0.038005178	0.042018641	0.038005178	0.027649075	0.040147859	0.035235244	0.057935697
CHEBI:48669|CHEBI:21553	C8H15NO2|C7H12N2O4	C1CC(CCC1CN)C(=O)O|CC(=O)N[C@@H](CCC(N)=O)C(O)=O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)|InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	tranexamic acid|N-acetyl-L-glutamine	2.12		NCBITaxon:xon_9606	Homo sapiens										0.027847413	0.038395697	0.034105254	0.050302207	0.03742778	0.033243652	0.020633567	0.039072039	0.038005178	0.026619205	0.043482913	0.041647644	0.026619205	0.083567653	0.062411446	0.032032548	0.029065635	0.025692519	0.03577902	0.049720889	0.036066842	0.032032548	0.036723504	0.064861277	0.041647644	0.034940532	0.042018641	3.79E-4	0.042018641	0.041281465	0.041281465	0.029255357	0.028645424	0.063948646	0.048735526	0.049720889	0.026252409	0.022038225	0.033826186	0.030791898	0.038005178	0.032506388	0.03577902	0.061534752	0.028055957	0.03176595	0.024172903	0.036723504	0.034381317	0.034381317	0.039460581	0.047635716	0.035510481	0.032506388	0.025855278	0.043864677	0.038005178	0.034634699	0.039848397	0.025365984	0.051427921	0.029447792	0.035235244	0.024405529	0.036066842	0.03176595	0.034940532	0.028852974	0.03742778	0.030134023	0.027443349	0.033026973	0.060804866	0.031262332	0.057133148	0.073662583	0.039848397	0.063137229	0.048735526	0.04089237	0.030594946	0.038395697	0.083567653	0.052059954	0.041281465	0.029659261	0.035510481	0.029255357	0.024172903	0.048735526	0.03275585	0.053761876	0.033243652	0.035235244	0.035510481	0.033243652	0.028258378	0.047052453	0.02105115	0.04089237	0.047052453	0.040147859	0.029447792	0.047635716	0.042451808	0.061534752
					2.11		NCBITaxon:xon_9606	Homo sapiens										0.021898222	0.03176595	0.026849357	0.038005178	0.028055957	0.025365984	0.025855278	0.027055351	0.028055957	0.027443349	0.03176595	0.033826186	0.024405529	0.131695951	0.05264977	0.027250824	0.026619205	0.022592756	0.028852974	0.033243652	0.026849357	0.029065635	0.027649075	0.036723504	0.030134023	0.027250824	0.028055957	5.0E-4	0.031013605	0.030134023	0.029884173	0.031262332	0.026849357	0.04089237	0.034634699	0.034940532	0.025365984	0.016809404	0.025855278	0.025692519	0.027250824	0.027443349	0.030134023	0.04048781	0.026619205	0.026619205	0.023862897	0.029255357	0.032285823	0.027847413	0.028055957	0.03176595	0.027649075	0.026252409	0.019895009	0.031013605	0.028258378	0.029884173	0.033243652	0.022592756	0.039072039	0.030791898	0.028431851	0.024032187	0.029255357	0.024846053	0.028258378	0.024172903	0.026849357	0.022592756	0.022161327	0.029447792	0.040147859	0.024172903	0.039460581	0.045630731	0.029255357	0.037699171	0.032285823	0.038395697	0.039072039	0.027649075	0.041647644	0.038395697	0.026849357	0.021898222	0.026619205	0.024032187	0.023064309	0.036066842	0.026054747	0.03275585	0.025029296	0.024032187	0.025029296	0.023485682	0.025365984	0.032032548	0.01878106	0.028258378	0.034105254	0.032032548	0.024405529	0.034634699	0.030791898	0.041281465
					2.1		NCBITaxon:xon_9606	Homo sapiens										0.024405529	0.032285823	0.025692519	0.033026973	0.025365984	0.028258378	0.019769446	0.029447792	0.029447792	0.022038225	0.026054747	0.031540194	0.024622626	0.117208566	0.055769613	0.031013605	0.028645424	0.023211321	0.029659261	0.023701758	0.020250646	0.032285823	0.025516597	0.024846053	0.027847413	0.021898222	0.023485682	-2.91E-4	0.025365984	0.028258378	0.024622626	0.03176595	0.020768149	0.031262332	0.024032187	0.029065635	0.026619205	0.016144166	0.025516597	0.028431851	0.024405529	0.029659261	0.031013605	0.03176595	0.028431851	0.024846053	0.023485682	0.025855278	0.029659261	0.023701758	0.026252409	0.027443349	0.028852974	0.024032187	0.02003025	0.026849357	0.027443349	0.028055957	0.027443349	0.021593395	0.026434395	0.038005178	0.024622626	0.021739873	0.025692519	0.022592756	0.030134023	0.022912194	0.028055957	0.023701758	0.022912194	0.028431851	0.025516597	0.020250646	0.020382102	0.036066842	0.022325036	0.029255357	0.020768149	0.023349293	0.019895009	0.024172903	0.025692519	0.02105115	0.020135667	0.0209138	0.019895009	0.025365984	0.01878106	0.026849357	0.025365984	0.026054747	0.025193612	0.017971868	0.016220699	0.021306178	0.025855278	0.029255357	0.014276879	0.021187577	0.026434395	0.023701758	0.023862897	0.030594946	0.025855278	0.023064309
					2.09		NCBITaxon:xon_9606	Homo sapiens										0.030134023	0.033026973	0.028055957	0.051427921	0.031013605	0.033826186	0.024405529	0.097487299	0.081092217	0.023701758	0.025365984	0.032285823	0.026849357	0.062411446	0.079842676	0.034940532	0.035235244	0.030134023	0.033243652	0.026849357	0.021593395	0.042018641	0.030594946	0.030594946	0.028258378	0.035235244	0.025029296	-3.94E-4	0.028852974	0.030329673	0.027250824	0.044745506	0.029447792	0.03176595	0.027847413	0.032032548	0.046556764	0.017462479	0.028852974	0.044745506	0.035235244	0.03275585	0.033826186	0.033826186	0.031013605	0.029884173	0.037039301	0.029065635	0.030791898	0.026252409	0.030134023	0.029659261	0.029659261	0.026619205	0.063137229	0.030594946	0.031540194	0.031262332	0.031013605	0.027847413	0.039848397	0.048205175	0.026849357	0.026252409	0.027649075	0.025855278	0.03176595	0.026054747	0.027847413	0.028055957	0.029884173	0.029884173	0.025365984	0.021898222	0.022735785	0.028645424	0.025692519	0.033532992	0.021306178	0.025029296	0.022038225	0.027847413	0.030134023	0.033026973	0.028645424	0.022461776	0.026434395	0.046125398	0.023211321	0.028645424	0.028258378	0.027250824	0.030791898	0.021593395	0.018907887	0.029255357	0.035510481	0.071591883	0.014339394	0.040147859	0.028258378	0.026252409	0.027055351	0.034381317	0.033026973	0.025193612
					2.08		NCBITaxon:xon_9606	Homo sapiens										0.053761876	0.058710262	0.048205175	0.063948646	0.047052453	0.049720889	0.029255357	0.274319903	0.281348928	0.038395697	0.03742778	0.050830936	0.05264977	0.053242127	0.151303265	0.055769613	0.052059954	0.041647644	0.055769613	0.039848397	0.032032548	0.056385173	0.043482913	0.042954266	0.049720889	0.089949238	0.04516514	-1.55E-4	0.048205175	0.047052453	0.042451808	0.068685085	0.123277995	0.047052453	0.044745506	0.047635716	0.055769613	0.035510481	0.049720889	0.055094567	0.048205175	0.053761876	0.059266181	0.04516514	0.047635716	0.038395697	0.060804866	0.043482913	0.047635716	0.041647644	0.055094567	0.046125398	0.049267089	0.04089237	0.205231991	0.050830936	0.056385173	0.057935697	0.042018641	0.040147859	0.053242127	0.062411446	0.043864677	0.040147859	0.048205175	0.046125398	0.068685085	0.042954266	0.053761876	0.049720889	0.041647644	0.050830936	0.039460581	0.037699171	0.034105254	0.030134023	0.039072039	0.057935697	0.027055351	0.034381317	0.024172903	0.047052453	0.047052453	0.042018641	0.067680464	0.036066842	0.039072039	0.111069928	0.027250824	0.04516514	0.046556764	0.036723504	0.055094567	0.034940532	0.028645424	0.042018641	0.048735526	0.194813722	0.022038225	0.066625942	0.036723504	0.046125398	0.046125398	0.061534752	0.050830936	0.039460581
					2.07		NCBITaxon:xon_9606	Homo sapiens										0.044745506	0.045630731	0.044745506	0.060060129	0.044745506	0.043482913	0.044271371	0.154470255	0.157609717	0.050302207	0.032285823	0.045630731	0.049720889	0.04516514	0.17410359	0.063137229	0.047052453	0.037039301	0.053242127	0.049267089	0.026434395	0.053242127	0.041647644	0.038746411	0.052059954	0.074805024	0.035235244	0.001058716	0.048735526	0.050830936	0.039848397	0.05264977	0.088314778	0.042018641	0.04089237	0.043482913	0.061534752	0.032032548	0.046556764	0.054395824	0.037699171	0.056385173	0.064861277	0.038005178	0.04048781	0.037039301	0.052059954	0.039848397	0.04516514	0.038395697	0.051427921	0.039072039	0.048205175	0.039072039	0.126235722	0.049720889	0.068685085	0.070601172	0.038746411	0.03742778	0.050830936	0.053761876	0.038746411	0.033532992	0.046125398	0.036066842	0.060804866	0.037699171	0.049267089	0.039072039	0.038746411	0.048205175	0.041647644	0.043864677	0.031262332	0.028852974	0.044271371	0.045630731	0.028055957	0.033243652	0.03742778	0.043482913	0.046556764	0.04516514	0.046556764	0.032506388	0.042018641	0.076180591	0.024846053	0.063948646	0.04516514	0.042954266	0.045630731	0.030134023	0.046556764	0.043482913	0.047635716	0.099597293	0.022325036	0.060060129	0.034381317	0.048205175	0.04516514	0.048735526	0.048735526	0.034381317
					2.06		NCBITaxon:xon_9606	Homo sapiens										0.074805024	0.099597293	0.058710262	0.042018641	0.070601172	0.083567653	0.04516514	0.083567653	0.0911097	0.055094567	0.049267089	0.071591883	0.082190686	0.056385173	0.194813722	0.071591883	0.069606213	0.062411446	0.077438662	0.060060129	0.039848397	0.066625942	0.063948646	0.063137229	0.066625942	0.05264977	0.053761876	9.48E-4	0.057935697	0.065896368	0.048735526	0.062411446	0.076180591	0.060804866	0.054395824	0.05264977	0.081092217	0.05264977	0.064861277	0.073662583	0.059266181	0.083567653	0.081092217	0.073662583	0.055094567	0.051427921	0.092519997	0.060804866	0.061534752	0.057935697	0.069606213	0.049720889	0.07259107	0.055094567	0.079842676	0.069606213	0.079842676	0.099597293	0.055094567	0.057133148	0.063137229	0.092519997	0.054395824	0.051427921	0.062411446	0.062411446	0.101446714	0.048205175	0.079842676	0.063137229	0.056385173	0.081092217	0.054395824	0.048735526	0.039848397	0.035510481	0.059266181	0.067680464	0.03275585	0.042451808	0.036723504	0.065896368	0.057133148	0.056385173	0.042954266	0.048205175	0.063137229	0.068685085	0.038005178	0.078713421	0.070601172	0.052059954	0.081092217	0.049267089	0.044271371	0.050302207	0.058710262	0.097487299	0.03176595	0.047635716	0.04516514	0.056385173	0.059266181	0.094639805	0.063137229	0.046125398
					2.05		NCBITaxon:xon_9606	Homo sapiens										0.035235244	0.04089237	0.036066842	0.020633567	0.032032548	0.030134023	0.038746411	0.034105254	0.035235244	0.039848397	0.026619205	0.034381317	0.045630731	0.029065635	0.112875124	0.04089237	0.03176595	0.028258378	0.038005178	0.032032548	0.021187577	0.041281465	0.031540194	0.030329673	0.034634699	0.029659261	0.026619205	2.03E-5	0.035235244	0.034940532	0.026849357	0.027649075	0.045630731	0.030329673	0.03637488	0.030791898	0.053761876	0.024405529	0.034381317	0.056385173	0.033026973	0.037699171	0.044745506	0.035235244	0.032285823	0.026252409	0.042954266	0.033826186	0.038005178	0.03275585	0.03637488	0.028852974	0.033826186	0.03176595	0.029659261	0.033026973	0.03637488	0.035235244	0.028645424	0.029884173	0.035510481	0.049720889	0.034634699	0.023701758	0.037699171	0.029884173	0.046125398	0.026252409	0.038746411	0.028645424	0.03176595	0.039460581	0.031540194	0.026252409	0.025516597	0.021443945	0.030791898	0.028852974	0.021187577	0.026252409	0.034105254	0.033826186	0.029884173	0.034940532	0.022592756	0.022592756	0.031013605	0.037039301	0.025855278	0.03275585	0.036723504	0.025855278	0.032506388	0.023701758	0.0209138	0.024172903	0.031262332	0.050830936	0.018384957	0.023211321	0.025193612	0.029659261	0.029659261	0.034105254	0.03176595	0.026054747
unknown				N-acetyl-groups	2.04		NCBITaxon:xon_9606	Homo sapiens										0.024622626	0.033243652	0.024172903	0.016074942	0.024405529	0.025516597	0.026434395	0.025692519	0.025516597	0.026434395	0.021443945	0.030134023	0.023485682	0.018384957	0.07259107	0.026054747	0.023862897	0.024405529	0.029447792	0.026252409	0.018469919	0.030791898	0.027055351	0.03176595	0.024846053	0.019284055	0.022038225	-6.63E-4	0.023862897	0.026252409	0.023211321	0.022161327	0.031013605	0.025855278	0.026054747	0.027649075	0.03637488	0.018469919	0.026252409	0.03742778	0.029884173	0.029255357	0.032506388	0.032285823	0.029255357	0.024622626	0.031262332	0.026619205	0.027250824	0.026849357	0.025516597	0.025855278	0.026054747	0.021593395	0.019769446	0.025193612	0.025365984	0.025692519	0.025193612	0.023485682	0.025365984	0.035510481	0.025193612	0.018166372	0.030134023	0.019895009	0.027250824	0.02105115	0.025193612	0.022038225	0.027649075	0.033243652	0.024405529	0.017971868	0.016642118	0.016987559	0.027250824	0.023862897	0.017561787	0.020382102	0.023862897	0.025365984	0.025193612	0.027055351	0.020633567	0.02003025	0.024622626	0.026849357	0.019769446	0.024032187	0.022592756	0.022592756	0.023485682	0.020135667	0.01878106	0.020633567	0.025516597	0.028645424	0.014146262	0.0209138	0.021306178	0.022038225	0.022735785	0.026849357	0.027055351	0.024032187
unknown				N-acetyl-groups	2.03		NCBITaxon:xon_9606	Homo sapiens										0.017971868	0.023485682	0.01787592	0.013618874	0.017350506	0.019157465	0.014767322	0.018166372	0.018469919	0.017350506	0.016220699	0.01787592	0.014470929	0.013684017	0.044271371	0.020250646	0.019895009	0.021593395	0.02105115	0.019029779	0.014541804	0.024172903	0.019284055	0.031013605	0.017264334	0.016300633	0.016553719	-9.61E-4	0.020250646	0.018578568	0.017350506	0.016220699	0.018166372	0.018067383	0.01787592	0.021739873	0.026434395	0.01511431	0.018688765	0.028645424	0.02105115	0.020135667	0.023349293	0.023211321	0.017561787	0.017781495	0.021898222	0.018907887	0.021898222	0.01787592	0.019895009	0.023485682	0.018384957	0.014884189	0.014699926	0.01787592	0.01940856	0.017168178	0.017661211	0.019895009	0.016220699	0.026054747	0.01878106	0.014767322	0.019642876	0.015435127	0.01878106	0.015611121	0.016720877	0.017971868	0.018578568	0.021187577	0.018067383	0.013810185	0.01274464	0.013883377	0.020135667	0.016809404	0.013436819	0.014884189	0.015920781	0.016720877	0.016894594	0.017350506	0.016380063	0.013810185	0.018067383	0.01952381	0.016809404	0.018268471	0.016476445	0.015435127	0.015990851	0.016144166	0.015435127	0.017168178	0.018067383	0.019029779	0.01281292	0.016074942	0.016642118	0.01706404	0.017168178	0.017971868	0.020633567	0.015990851
unknown				N-acetyl-groups	2.02		NCBITaxon:xon_9606	Homo sapiens										0.016894594	0.018166372	0.016553719	0.011380066	0.015038576	0.01878106	0.014699926	0.017462479	0.017971868	0.016476445	0.014827521	0.014276879	0.011862201	0.011433816	0.03176595	0.016720877	0.016144166	0.016380063	0.017168178	0.016144166	0.012990269	0.019284055	0.015990851	0.031262332	0.015990851	0.015346682	0.014957906	-9.91E-4	0.017462479	0.017168178	0.017168178	0.016476445	0.018268471	0.01878106	0.016300633	0.02105115	0.020633567	0.014617922	0.017168178	0.01940856	0.016894594	0.017264334	0.021739873	0.016987559	0.015990851	0.016074942	0.016642118	0.014827521	0.022161327	0.016476445	0.019157465	0.02105115	0.017462479	0.013056285	0.014957906	0.016894594	0.01878106	0.017661211	0.015990851	0.016720877	0.017350506	0.018469919	0.015435127	0.013056285	0.016144166	0.013684017	0.018384957	0.013247522	0.015346682	0.015611121	0.016809404	0.017781495	0.018268471	0.018268471	0.013684017	0.014146262	0.018688765	0.015757479	0.012479884	0.014080447	0.015757479	0.015920781	0.017781495	0.016987559	0.018166372	0.012990269	0.016476445	0.017781495	0.014884189	0.017781495	0.016074942	0.013127506	0.016074942	0.015435127	0.016144166	0.015920781	0.018268471	0.020505392	0.012235148	0.016300633	0.016144166	0.018268471	0.014401204	0.01787592	0.020505392	0.016553719
unknown				N-acetyl-L-groups	2.01		NCBITaxon:xon_9606	Homo sapiens										0.026252409	0.024622626	0.024032187	0.023211321	0.020250646	0.032506388	0.015990851	0.021898222	0.022592756	0.025193612	0.036066842	0.03742778	0.033243652	0.026849357	0.049720889	0.027847413	0.024846053	0.022912194	0.027847413	0.025193612	0.024172903	0.034940532	0.030134023	0.044271371	0.027055351	0.019769446	0.027055351	-0.001015039	0.040147859	0.029065635	0.028258378	0.020135667	0.021306178	0.038005178	0.029447792	0.034105254	0.02105115	0.01878106	0.025692519	0.029884173	0.022735785	0.037039301	0.038395697	0.031013605	0.034940532	0.023485682	0.026434395	0.030329673	0.036066842	0.030134023	0.032285823	0.04048781	0.023211321	0.024172903	0.018067383	0.024846053	0.028055957	0.033026973	0.021443945	0.023064309	0.029255357	0.024032187	0.027055351	0.015611121	0.023211321	0.022325036	0.041281465	0.037039301	0.026252409	0.020768149	0.023485682	0.026434395	0.034940532	0.018688765	0.020768149	0.033243652	0.021443945	0.027649075	0.027649075	0.023211321	0.015523204	0.021898222	0.030594946	0.022038225	0.025516597	0.025029296	0.022912194	0.023485682	0.014827521	0.029659261	0.031262332	0.023349293	0.021443945	0.019157465	0.019769446	0.027443349	0.022735785	0.024032187	0.012620164	0.026252409	0.025692519	0.030329673	0.031013605	0.028055957	0.026434395	0.047635716
					2		NCBITaxon:xon_9606	Homo sapiens										0.03275585	0.025692519	0.033243652	0.016642118	0.025855278	0.040147859	0.035235244	0.028852974	0.029065635	0.048205175	0.044271371	0.032506388	0.032285823	0.026619205	0.032506388	0.03637488	0.026252409	0.034940532	0.029255357	0.024622626	0.023485682	0.038395697	0.030791898	0.03742778	0.033532992	0.024172903	0.039072039	4.58E-4	0.03742778	0.028645424	0.033826186	0.030329673	0.034105254	0.03577902	0.042018641	0.029447792	0.032506388	0.01787592	0.024172903	0.048205175	0.030791898	0.034381317	0.034381317	0.033532992	0.035235244	0.025855278	0.046125398	0.036066842	0.041281465	0.033826186	0.028431851	0.031540194	0.029065635	0.025855278	0.024846053	0.025516597	0.029447792	0.03275585	0.023349293	0.030594946	0.054395824	0.042954266	0.030791898	0.018578568	0.027847413	0.030329673	0.037039301	0.028258378	0.028645424	0.030329673	0.031540194	0.032506388	0.033243652	0.029884173	0.026252409	0.049267089	0.025029296	0.034634699	0.026054747	0.034105254	0.028645424	0.024846053	0.023485682	0.025855278	0.026434395	0.028431851	0.028645424	0.031540194	0.021593395	0.028258378	0.040147859	0.02105115	0.029447792	0.018268471	0.019284055	0.046556764	0.033026973	0.025365984	0.015178133	0.020250646	0.027055351	0.032285823	0.030791898	0.030329673	0.027443349	0.045630731
					1.99		NCBITaxon:xon_9606	Homo sapiens										0.016300633	0.014767322	0.014207482	0.011930822	0.01337042	0.021898222	0.015684585	0.012415323	0.012235148	0.012928997	0.021187577	0.012415323	0.010660309	0.016894594	0.018688765	0.013618874	0.011548074	0.017462479	0.01318914	0.014884189	0.01047987	0.017168178	0.013557493	0.017462479	0.020768149	0.01337042	0.02003025	-8.89E-4	0.014276879	0.011862201	0.014276879	0.015757479	0.018384957	0.015611121	0.018578568	0.011380066	0.019029779	0.010016628	0.012115432	0.019642876	0.014146262	0.011433816	0.012284259	0.015178133	0.010838004	0.012546324	0.016894594	0.016300633	0.014026766	0.02003025	0.01274464	0.013810185	0.014884189	0.011262036	0.010550113	0.012049732	0.014470929	0.011986925	0.014339394	0.012415323	0.028055957	0.022038225	0.013810185	0.012415323	0.016642118	0.015845426	0.01318914	0.013618874	0.012928997	0.017462479	0.016074942	0.015757479	0.018688765	0.013883377	0.016144166	0.04516514	0.012284259	0.023485682	0.016987559	0.020135667	0.017264334	0.012284259	0.013883377	0.013557493	0.013684017	0.016553719	0.014276879	0.010838004	0.012049732	0.014617922	0.02003025	0.01318914	0.013684017	0.013557493	0.011138219	0.031540194	0.018469919	0.015845426	0.011262036	0.012115432	0.013684017	0.018067383	0.011548074	0.013810185	0.011262036	0.025029296
					1.98		NCBITaxon:xon_9606	Homo sapiens										0.015611121	0.020633567	0.01706404	0.023862897	0.017168178	0.026054747	0.011862201	0.020135667	0.01878106	0.010712194	0.029447792	0.016300633	0.012235148	0.023211321	0.022912194	0.016300633	0.013742235	0.019895009	0.017462479	0.024405529	0.016380063	0.018469919	0.01940856	0.028055957	0.025365984	0.016476445	0.026252409	-0.001070019	0.020633567	0.019029779	0.022325036	0.016894594	0.01940856	0.027649075	0.024172903	0.020382102	0.021739873	0.013436819	0.016642118	0.021187577	0.017971868	0.015990851	0.01952381	0.021443945	0.013247522	0.016380063	0.015920781	0.020135667	0.014146262	0.028645424	0.020633567	0.025193612	0.020250646	0.016380063	0.012990269	0.018907887	0.020633567	0.016074942	0.01878106	0.013557493	0.035235244	0.018166372	0.019642876	0.013742235	0.020382102	0.017462479	0.018268471	0.014767322	0.01940856	0.018166372	0.015038576	0.018268471	0.03176595	0.015757479	0.026054747	0.048735526	0.014617922	0.03742778	0.023862897	0.028852974	0.01274464	0.017350506	0.028431851	0.019284055	0.016300633	0.021593395	0.01787592	0.012049732	0.013810185	0.022325036	0.028431851	0.020250646	0.017661211	0.016074942	0.015346682	0.037039301	0.018578568	0.025516597	0.010960906	0.017168178	0.019895009	0.02105115	0.015038576	0.023211321	0.017350506	0.041647644
					1.97		NCBITaxon:xon_9606	Homo sapiens										0.024846053	0.044271371	0.036723504	0.088314778	0.042451808	0.039460581	0.022912194	0.061534752	0.055769613	0.027847413	0.066625942	0.039072039	0.024846053	0.054395824	0.111069928	0.034381317	0.027055351	0.030791898	0.042018641	0.089949238	0.055769613	0.035510481	0.053761876	0.154470255	0.059266181	0.048735526	0.050830936	-6.86E-4	0.055094567	0.061534752	0.073662583	0.036066842	0.033026973	0.105671207	0.066625942	0.070601172	0.027443349	0.034105254	0.037699171	0.032506388	0.054395824	0.03577902	0.041281465	0.085323411	0.023862897	0.040147859	0.022161327	0.03637488	0.025855278	0.056385173	0.047052453	0.079842676	0.052059954	0.043864677	0.038005178	0.070601172	0.054395824	0.040147859	0.046556764	0.028852974	0.073662583	0.021739873	0.04089237	0.023349293	0.040147859	0.034381317	0.036066842	0.028645424	0.042451808	0.035510481	0.029065635	0.025365984	0.099597293	0.044271371	0.078713421	0.099597293	0.057133148	0.105671207	0.081092217	0.063137229	0.036066842	0.064861277	0.17034812	0.074805024	0.058710262	0.046556764	0.051427921	0.033026973	0.03176595	0.081092217	0.042954266	0.092519997	0.044745506	0.057935697	0.065896368	0.047635716	0.031540194	0.076180591	0.027649075	0.063137229	0.089949238	0.063948646	0.039072039	0.070601172	0.063948646	0.17034812
